% Johnson, T.C.; Werne, J.P.; Brown, E.T.; Abbott, A.; Berke, M.; Steinman,
% B.A.; Halbur, J.; Contreras, S.; Grosshuesch, S.; Deino, A.L.; Lyons,
% R.P.; Scholz, C.A.; Schouten, S.; Sinninghe Damste, J.S. (2016): A
% Progressively Wetter Climate In Southern East Africa Over The Past 1.3
% Million Years. ­doi:10.1038/nature19065 Nature
%
% Re-scaled Ca 20 pt smth
% YBP	Ca 20 pt smth
1044310.145	10.8079
1044374.313	10.53445
1044440.487	10.22575
1044506.661	10.10945
1044570.83	10.02515
1044637.004	10.1377
1044839.536	9.97735
1044903.704	9.65865
1045011.989	8.7906
1045078.163	9.04805
1045144.337	9.41935
1045208.505	9.3749
1045274.679	9.55495
1045340.853	9.67975
1045405.021	9.62515
1045471.195	9.77285
1045537.369	9.61825
1045601.538	9.4879
1045667.712	9.60895
1045834.149	9.91605
1045898.318	10.23125
1045964.491	10.4192
1046447.761	10.75065
1046511.93	11.0063
1046576.098	11.23715
1046642.272	11.45445
1046708.446	11.70165
1046772.615	11.87695
1046836.783	12.15205
1046902.957	11.8519
1046969.131	11.5753
1047033.3	11.47
1047097.468	11.5667
1047161.637	11.56575
1047227.811	11.6335
1047293.984	11.86095
1047358.153	11.9589
1047422.322	11.9795
1047488.495	11.9014
1047554.669	11.93975
1047618.838	11.8206
1047683.007	11.8638
1047747.175	11.8845
1047813.349	11.797
1047879.523	11.5748
1047943.691	11.4231
1048007.86	11.2833
1048074.034	11.2914
1048140.208	11.28885
1048204.376	11.4105
1048268.545	11.4029
1048332.714	11.45365
1048398.887	11.55525
1048465.061	11.6709
1048529.23	11.72785
1048593.398	11.6631
1048659.572	11.5736
1048725.746	11.60125
1048789.915	11.6242
1048854.083	11.4974
1048918.252	11.4158
1048984.426	11.36915
1049050.6	11.3202
1049114.768	11.36715
1049178.937	11.4925
1049245.111	11.60215
1049311.285	11.6141
1049375.453	11.5824
1049439.622	11.55565
1049503.79	11.49575
1049569.964	11.582
1049636.138	11.47375
1049700.307	11.29375
1049764.475	11.0653
1049830.649	10.8835
1049896.823	10.75425
1049960.992	10.6855
1050025.16	10.7024
1050089.329	10.8825
1050155.503	10.9489
1050221.677	10.922
1050285.845	10.80865
1050350.014	10.801
1050416.188	10.7096
1050482.361	10.79725
1050546.53	11.0342
1050610.699	11.3749
1050674.867	11.43385
1050741.041	11.48385
1050807.215	11.62815
1050871.384	11.6275
1050935.552	11.7589
1051001.726	11.85655
1051067.9	11.8982
1051132.068	11.88105
1051288.479	11.8326
1051352.648	11.86565
1051416.817	11.6661
1051482.99	11.5684
1051549.164	11.55385
1051613.333	11.6133
1051677.501	11.64855
1051743.675	11.7189
1051809.849	11.64745
1051874.018	11.4146
1051938.186	11.23335
1052002.355	10.9314
1052060.508	10.96765
1052118.661	10.9747
1052182.829	10.96485
1052246.998	11.05785
1052313.172	11.1911
1052379.345	11.3321
1052443.514	11.5818
1052507.683	11.78405
1052571.851	12.03565
1052638.025	12.00875
1052704.199	12.18615
1052768.368	12.21445
1052832.536	12.29405
1052898.71	12.2983
1052964.884	12.34395
1053029.052	12.2407
1053093.221	12.3058
1053157.39	12.4425
1053223.564	12.1305
1053289.737	12.1659
1053353.906	12.0902
1053418.075	12.03375
1053484.248	11.95015
1053550.422	11.8773
1053662.717	11.89075
1053726.886	11.8857
1053793.06	11.96485
1053859.234	12.2059
1053923.402	12.33305
1054003.613	12.52445
1054069.787	12.62055
1054135.961	12.4972
1054200.129	12.62325
1054264.298	12.8827
1054524.983	13.2266
1054589.151	13.52055
1054655.325	13.9366
1054721.499	14.18855
1054785.668	14.69675
1054849.836	14.99755
1054914.005	15.343
1055046.353	15.5828
1055110.521	15.77035
1055174.69	15.6504
1055240.864	15.3657
1055307.038	15.1269
1055371.206	14.7829
1055435.375	14.40365
1055499.543	14.15765
1055667.986	13.9464
1055732.154	13.8095
1055796.323	13.8192
1055860.492	13.684
1056215.424	13.47805
1056277.588	13.17265
1056339.751	13.0908
1056399.909	12.7702
1056460.067	12.3617
1056520.225	11.8953
1056582.388	11.4934
1056644.552	11.10505
1056704.71	10.82415
1056764.868	10.54375
1056827.031	10.63995
1056889.194	10.65395
1057017.532	10.8824
1057077.69	11.1237
1057137.848	11.27945
1057200.011	11.30235
1057262.174	11.4107
1057322.332	11.5314
1057382.491	11.70025
1057442.649	11.7785
1057504.812	11.81685
1057566.975	11.78415
1057627.133	11.6029
1057687.291	11.45215
1057749.455	11.52915
1057811.618	11.7904
1057871.776	11.94355
1057931.934	12.00415
1057994.097	12.0627
1058056.261	12.1306
1058116.419	11.98125
1058176.577	12.05205
1058236.735	12.05215
1058298.898	11.86055
1058361.062	11.74455
1058421.22	11.81665
1058481.378	11.74865
1058543.541	11.7041
1058605.704	11.7612
1058665.862	11.7999
1058726.02	11.77555
1058788.184	11.81575
1058850.347	11.8233
1058910.505	11.9953
1058970.663	12.07035
1059030.821	12.03925
1059092.985	12.09305
1059155.148	12.18805
1059215.306	12.18465
1059275.464	12.16785
1059337.627	12.24245
1059399.791	12.1497
1059459.949	11.91785
1059520.107	11.8097
1059580.265	11.70715
1059642.428	11.40055
1059704.591	11.17955
1059764.75	10.95085
1059824.908	10.5487
1059887.071	10.19145
1059949.234	9.9709
1060009.392	9.77175
1060069.55	9.6126
1060131.714	9.3387
1060193.877	9.31055
1060254.035	9.35655
1060314.193	9.36265
1060374.351	9.25755
1060436.515	9.07735
1060498.678	8.9238
1060558.836	8.9703
1060618.994	9.11355
1060681.157	9.2276
1060743.321	9.51995
1060803.479	9.65595
1060863.637	9.80215
1060925.8	10.1023
1060987.963	10.21355
1061048.121	10.46865
1061108.279	10.6401
1061168.438	10.79235
1061230.601	10.608
1061292.764	10.7242
1061481.259	11.16645
1061541.417	11.36165
1061603.581	11.73455
1061665.744	13.0203
1061725.902	13.3359
1061786.06	13.7087
1061848.224	14.6826
1061910.387	15.117
1061970.545	15.15075
1062030.703	15.53945
1062090.861	15.63835
1062153.024	15.89355
1062215.188	16.06895
1062275.346	16.18675
1062335.504	16.4
1062397.667	16.50265
1062459.83	16.5546
1062519.989	16.5808
1062580.147	16.9439
1062704.473	16.97735
1062764.631	16.8718
1062824.789	16.7933
1062884.947	16.57805
1063023.311	15.34815
1063085.474	15.12795
1063145.632	15.03395
1063205.79	14.336
1063267.954	13.98285
1063330.117	14.03755
1063390.275	13.8283
1063450.433	13.6225
1063512.596	13.50015
1063574.76	13.3912
1063667.002	13.4841
1063727.16	13.74435
1063847.476	13.70875
1063909.64	13.9282
1063971.803	14.0811
1064031.961	14.1902
1064092.119	14.26245
1064152.277	14.2185
1064214.44	14.2127
1064276.604	14.14115
1064336.762	14.04355
1064396.92	14.10065
1064459.083	14.12285
1064521.247	13.9981
1064581.405	13.98925
1064765.889	13.99935
1064826.047	13.929
1064886.205	13.80895
1064946.363	13.65055
1065008.527	13.68025
1065070.69	13.56875
1065130.848	13.2817
1065191.006	13.11535
1065253.17	12.7903
1066263.825	12.5794
1066344.036	12.33885
1066424.246	14.0607
1066504.457	18.3145
1066584.668	20.1533
1066664.879	20.5434
1066805.247	20.572
1066885.458	20.6699
1066965.669	20.84855
1067045.88	20.91205
1067126.09	21.07145
1067206.301	21.5455
1067286.512	22.10365
1067366.723	22.379
1067446.933	22.75555
1067527.144	23.16785
1067607.355	23.93035
1067687.566	24.52695
1067767.776	24.8255
1067847.987	25.54975
1067928.198	26.17025
1068008.409	26.85895
1068088.619	25.78275
1068168.83	21.859
1068249.041	19.5356
1068329.252	18.72385
1068409.462	18.25655
1068489.673	17.9959
1068569.884	17.7469
1068650.094	17.50165
1068730.305	16.91195
1068810.516	15.9483
1068890.727	15.1176
1068970.937	14.85845
1069051.148	14.521
1069131.359	14.66535
1069211.57	13.299
1069291.78	12.1238
1069371.991	11.4355
1069452.202	10.3086
1069532.413	9.25465
1069612.623	8.1966
1069692.834	7.01045
1069773.045	6.154
1069853.256	6.0862
1069935.472	5.91165
1070342.541	5.82455
1070422.752	5.4004
1070502.963	4.8574
1070583.173	4.6407
1070663.384	4.5639
1070747.172	4.46665
1070872.593	4.2132
1070998.014	3.83205
1071123.435	3.3562
1071248.856	2.308
1071374.277	2.2948
1071499.698	2.2643
1071625.119	2.3697
1071750.54	2.3857
1071875.961	2.4076
1072001.382	2.3931
1072126.803	2.43315
1072252.224	2.4432
1072377.645	2.46695
1072503.066	2.53015
1072628.488	2.58725
1072753.909	2.60375
1072879.33	2.66985
1073004.751	2.7234
1073130.172	2.83315
1073255.593	3.22525
1073381.014	3.44315
1073506.435	4.10825
1073631.856	4.52325
1073757.277	4.91085
1073882.698	5.47715
1074008.119	6.11925
1074133.54	6.5634
1074258.961	7.0937
1074384.382	7.5585
1074509.803	7.95105
1074635.224	8.44585
1079423.17	9.1684
1079504.694	9.64805
1079586.218	10.02625
1079667.741	11.313
1079749.265	14.97745
1079830.789	17.28845
1079912.312	17.33805
1079993.836	17.26925
1080075.36	16.92915
1080207.052	16.73815
1080288.575	16.1499
1080370.099	15.86005
1080451.623	15.56525
1080533.146	15.08365
1080614.67	14.52875
1080696.193	14.0816
1080777.717	13.63795
1080859.241	13.33695
1080940.764	13.36005
1081022.288	13.1728
1081103.812	12.77145
1081185.335	12.68725
1081586.683	12.56575
1081668.206	11.89995
1081749.73	8.8889
1081831.254	7.36895
1081912.777	7.96325
1081994.301	8.54585
1082075.824	9.35885
1082157.348	10.47135
1082238.872	11.3505
1082320.395	12.41035
1082401.919	13.48875
1082483.443	14.75385
1082561.831	16.02295
1082721.743	17.56935
1082803.266	18.9092
1082884.79	20.63175
1082966.314	22.41135
1083047.837	23.27345
1083129.361	23.29825
1083210.885	23.5383
1083292.408	24.4072
1083373.932	25.656
1083455.456	26.83525
1083536.979	27.3928
1083618.503	27.6267
1083700.026	27.81355
1083781.55	27.415
1083863.074	26.2877
1083944.597	25.40055
1084026.121	24.43185
1084107.645	23.33605
1084189.168	22.254
1084267.556	21.0486
1084345.945	19.4209
1084427.468	18.13555
1084508.992	16.4571
1084590.516	14.42385
1084672.039	13.5246
1084753.563	13.27535
1084835.087	12.63085
1084916.61	11.4158
1084998.134	9.47385
1085079.657	7.60245
1085161.181	6.19645
1085242.705	5.22825
1085324.228	4.3604
1085405.752	3.85885
1085487.276	3.8287
1085568.799	3.75775
1085650.323	3.53655
1085731.847	3.48765
1085813.37	3.2308
1085894.894	3.1033
1085976.418	3.06225
1086057.941	2.90905
1086139.465	2.67845
1086220.989	2.5755
1086302.512	2.26365
1086384.036	2.1266
1086465.56	2.1053
1086547.083	2.23325
1086628.607	2.2933
1086710.131	2.33685
1086791.654	2.36415
1086873.178	2.3643
1086954.701	2.34185
1087036.225	2.41305
1087117.749	2.51805
1087199.272	2.47165
1087280.796	2.42635
1087362.32	2.369
1087443.843	2.32115
1087525.367	2.28245
1087606.891	2.2685
1087688.414	2.23615
1087769.938	2.22995
1087851.462	2.1863
1087932.985	2.39825
1088014.509	2.5628
1088096.033	2.61385
1088177.556	2.5294
1088259.08	2.4951
1088340.604	2.5079
1088422.127	2.50625
1088503.651	2.7057
1088585.174	2.70285
1088666.698	2.7302
1088886.185	2.7328
1088967.709	3.0888
1089049.232	3.5133
1089130.756	4.1246
1089212.28	4.6725
1089293.803	5.40195
1089375.327	6.2143
1089456.85	7.0095
1089538.374	7.4595
1089619.898	7.6934
1089701.421	7.4539
1089782.945	7.2703
1089864.469	7.1709
1089945.992	7.25745
1090027.516	8.1343
1090109.04	8.4709
1090190.563	8.4187
1090272.087	8.19625
1090353.611	8.26185
1090435.134	8.13445
1090516.658	7.9745
1090598.182	7.6449
1090679.705	7.2284
1090761.229	6.6461
1090842.753	6.1502
1090924.276	5.4634
1091005.8	4.7506
1091087.323	3.9977
1091168.847	3.73505
1091250.371	3.64355
1091331.894	4.0097
1091413.418	4.3205
1091494.942	4.8122
1091576.465	5.0183
1091657.989	4.4357
1091739.513	7.45285
1091821.036	7.68325
1091902.56	7.72195
1091984.084	7.69365
1092065.607	7.75835
1092147.131	7.82965
1092228.655	7.8435
1092310.178	7.88295
1092391.702	7.89465
1092473.226	7.91505
1092554.749	7.89115
1092636.273	8.47145
1092717.797	9.30935
1092799.32	9.9368
1092880.844	10.60545
1092959.232	10.6139
1093037.62	11.13935
1093119.144	11.5419
1093200.667	12.1861
1093282.191	12.9003
1093363.715	10.5212
1093445.238	11.2843
1093526.762	12.23
1093608.286	13.13295
1093689.809	14.18405
1093771.333	15.21585
1093852.857	15.88635
1093934.38	16.60495
1094015.904	17.35135
1094097.428	18.2253
1094178.951	19.03295
1094260.475	19.2503
1094341.998	19.23555
1094423.522	19.246
1094505.046	19.1622
1094586.569	19.5834
1094668.093	19.4925
1102989.777	19.3973
1103099.52	19.13745
1103209.263	18.7035
1103315.871	18.3478
1103422.479	18.0657
1103532.222	17.76035
1103641.966	17.402
1103748.574	16.85525
1103855.182	16.35165
1103964.925	16.18125
1104074.668	16.13095
1104181.276	16.0301
1104291.019	15.72375
1104400.763	15.4834
1104507.371	15.1777
1104613.979	14.9511
1104723.722	14.6094
1104833.465	14.508
1104940.073	14.3125
1105049.817	14.2305
1105159.56	14.14965
1105266.168	14.09945
1105372.776	14.06295
1105482.519	13.946
1105592.262	13.78315
1105698.87	13.61365
1105805.478	13.5888
1105915.221	13.57275
1106024.965	13.53695
1106131.573	13.4915
1106241.316	13.3046
1106351.059	13.27205
1106457.667	13.48425
1106564.275	13.75765
1106674.019	13.9421
1106783.762	14.07615
1106890.37	14.3296
1107000.113	14.50855
1107109.857	14.65305
1107216.464	14.785
1107323.072	14.79175
1107432.816	14.69835
1107542.559	14.84475
1107649.167	15.05395
1107755.775	15.20155
1107865.518	15.5357
1107975.261	15.73525
1108081.869	15.8993
1108191.613	15.85905
1108301.356	15.8196
1108407.964	15.89405
1108514.572	15.77255
1108624.315	15.40295
1108734.058	15.06615
1108840.666	14.80125
1108950.41	14.53995
1109060.153	14.3422
1109166.761	14.0715
1109273.369	13.77015
1109383.112	13.2711
1109492.856	13.20965
1109599.463	13.1761
1109706.071	12.9952
1109815.815	12.75545
1109925.558	12.6149
1110032.166	12.472
1110141.909	12.247
1110251.653	12.1037
1110358.26	12.1686
1111396.119	12.25785
1111512.134	12.23795
1111631.284	12.2002
1111747.298	12.1963
1111863.312	12.32825
1111982.462	12.3433
1112101.612	12.35595
1112217.627	12.2322
1112333.641	12.2141
1112452.791	12.31625
1112568.806	12.56055
1112684.82	12.36055
1112803.97	12.2735
1112923.12	12.28385
1113039.134	12.161
1113155.149	12.0207
1113274.299	11.73965
1113393.449	11.6759
1113509.463	11.33035
1113625.478	10.92615
1113744.628	10.7675
1113860.642	10.45025
1113976.656	10.31155
1114095.806	10.04145
1114214.956	9.57005
1114330.971	9.4584
1114446.985	9.29015
1114566.135	9.4251
1114682.15	9.4231
1114798.164	9.45455
1114917.314	9.4342
1115036.464	9.7614
1115152.478	9.7872
1115268.493	10.11655
1115387.643	10.56425
1115503.657	11.3665
1115619.672	12.0359
1115738.821	12.4251
1115857.971	13.41485
1115973.986	14.7
1116090	15.594
1116209.15	16.78965
1116328.3	17.9948
1116444.315	18.8574
1116560.329	19.3025
1116679.479	19.6644
1116795.493	20.2849
1116911.508	20.32695
1117030.658	19.85465
1117149.808	19.2977
1117265.822	18.78945
1117381.837	18.0681
1117500.987	17.61135
1117617.001	16.7902
1117733.015	15.97465
1118052.839	14.8197
1118168.853	13.759
1118284.868	12.9271
1118404.018	11.75415
1118523.168	10.30985
1118639.182	9.0924
1118755.197	7.7121
1118874.347	6.1715
1118990.361	5.1333
1119106.375	4.54055
1119225.525	3.86315
1119344.675	2.91045
1119460.69	2.32955
1119576.704	2.25215
1119695.854	2.23305
1119811.868	2.2212
1119927.883	2.20645
1120031.105	2.17855
1120109.905	2.15375
1120186.631	2.1303
1120263.358	2.1574
1120342.158	2.14055
1120420.957	2.092
1120497.684	2.05525
1120574.41	2.0316
1120653.21	2.0041
1120729.936	1.96185
1120806.662	1.95605
1120885.462	1.92515
1120964.262	1.93445
1121040.988	1.9689
1121117.715	1.989
1121196.515	2.0893
1121273.241	2.09095
1121349.967	2.11345
1121428.767	2.0899
1121507.567	2.0679
1121584.293	2.08225
1121661.019	2.0586
1121739.819	2.08075
1121816.546	2.0146
1121893.272	2.0235
1121972.072	2.08765
1122050.872	2.10365
1122127.598	2.14
1122204.324	2.14005
1122283.124	2.1181
1122361.924	2.16145
1122438.65	2.21165
1122515.376	2.1944
1122594.176	2.16875
1122670.903	2.1475
1122747.629	2.02345
1122826.429	2.03075
1122905.229	2.00745
1122981.955	2.1337
1123058.681	2.1484
1123137.481	2.1514
1123214.207	2.1558
1123290.934	2.13715
1123369.733	2.14435
1123448.533	2.1146
1123525.26	2.06535
1123601.986	2.051
1123680.786	2.0118
1124375.469	1.98775
1124450.122	1.99035
1124524.774	1.9545
1124599.427	1.9346
1124674.08	1.93955
1124748.732	2.26605
1124823.385	2.36255
1124898.037	2.50335
1124972.69	2.5671
1125047.342	2.64095
1125121.995	2.585
1125196.647	2.69575
1125271.3	2.7499
1125345.953	2.9252
1125420.605	2.95685
1125495.258	2.9713
1125569.91	3.0459
1125644.563	3.11585
1125719.215	3.18165
1125793.868	3.276
1125868.52	3.4889
1125943.173	3.59835
1126017.826	3.86985
1126092.478	4.0637
1126167.131	4.18375
1126241.783	4.0007
1126316.436	4.12175
1126391.088	4.05565
1126465.741	4.08725
1126540.393	4.11085
1126615.046	4.14825
1126689.699	4.14965
1126764.351	4.28075
1126839.004	4.45925
1126913.656	4.74505
1126988.309	5.10875
1127062.961	5.4352
1127137.614	5.8797
1127212.266	6.12385
1127286.919	6.40585
1127361.572	6.67955
1127436.224	7.01965
1127510.877	7.25105
1127585.529	7.4038
1127660.182	7.7618
1127734.834	7.90865
1127809.487	8.0165
1127884.14	8.40995
1127958.792	8.6618
1128033.445	8.74825
1128108.097	9.05785
1128182.75	9.3121
1128257.402	9.57055
1128332.055	9.6552
1128406.707	9.82645
1128481.36	9.87135
1128556.013	9.93815
1128630.665	10.01615
1128705.318	10.2718
1128779.97	10.3829
1128854.623	10.48775
1128929.275	10.61505
1129003.928	10.6497
1129078.58	10.8343
1129153.233	10.88435
1129227.886	11.0326
1129302.538	11.2402
1129377.191	11.3512
1129522.348	11.63675
1129597.001	12.0459
1129671.654	12.22635
1129746.306	12.4519
1129820.959	12.629
1129895.611	12.9177
1129970.264	13.0654
1130044.916	13.32275
1130119.569	13.5272
1130194.221	13.6558
1130268.874	13.74225
1130343.527	13.9599
1130418.179	14.081
1130492.832	14.1931
1130567.484	14.3606
1130642.137	14.48365
1130716.789	14.5468
1130791.442	14.4657
1130866.094	14.3709
1130940.747	14.27405
1131015.4	14.2175
1131090.052	14.0355
1131164.705	13.8105
1131239.357	13.66675
1131314.01	13.5509
1131388.662	13.30685
1131463.315	13.15435
1131537.967	12.86485
1131612.62	12.57875
1131687.273	12.2864
1131761.925	12.15985
1131836.578	12.55015
1131911.23	13.0942
1131985.883	13.45135
1132060.535	13.23895
1132135.188	12.9661
1132209.84	12.9087
1132284.493	13.33585
1132359.146	14.064
1132433.798	14.8522
1132508.451	15.59705
1132583.103	17.17205
1132657.756	17.93915
1132732.408	17.48015
1132807.061	16.9887
1132881.713	16.4887
1132956.366	15.9693
1133031.019	15.5347
1133105.671	15.1701
1133180.324	14.76035
1133254.976	14.23095
1133329.629	13.1405
1133404.281	11.91145
1133478.934	10.8581
1133553.586	10.3845
1133628.239	10.06205
1133702.892	9.5473
1133777.544	8.68615
1133852.197	7.54725
1133926.849	6.2921
1134001.502	5.00755
1134076.154	3.0528
1134150.807	1.9441
1134225.459	1.9318
1134300.112	1.9204
1134617.385	1.9692
1134687.891	2.0234
1134758.396	2.21035
1134828.901	2.2478
1134899.406	2.2397
1134969.911	2.24305
1135042.49	2.2495
1135115.069	2.20895
1135185.574	2.1974
1135256.08	2.1435
1135326.585	2.0551
1135397.09	2.00045
1135467.595	1.96345
1135538.1	2.00695
1135608.605	2.0355
1135679.111	2.0309
1135749.616	2.01995
1135820.121	2.00325
1135892.7	2.0027
1135965.279	2.0238
1136035.784	2.0242
1136106.289	2.03545
1136176.794	1.95475
1136247.3	1.91565
1136317.805	1.92945
1136388.31	1.9406
1136458.815	2.01565
1136529.32	2.0466
1136599.826	2.0361
1136670.331	2.0275
1136742.91	2.0136
1136815.488	2.015
1136885.994	2.3105
1136956.499	2.91855
1137027.004	3.47825
1137097.509	4.1871
1137168.014	4.73
1137238.52	5.46625
1137309.025	6.2931
1137379.53	6.7285
1137450.035	6.76805
1137520.54	6.7521
1137593.119	6.73045
1137665.698	6.79315
1137736.203	6.81315
1137806.709	6.8371
1137877.214	6.8347
1137947.719	6.884
1138018.224	6.9669
1138088.729	7.04855
1138159.235	7.2217
1138229.74	7.6693
1138300.245	8.4136
1138370.75	7.78005
1138443.329	7.3208
1138515.908	7.28335
1138586.413	7.5057
1138656.918	7.70495
1138727.423	7.8252
1138797.929	8.32025
1138868.434	9.4804
1138938.939	10.6311
1139009.444	11.397
1139079.949	11.9971
1139150.455	12.468
1139220.96	12.9299
1139291.465	13.24875
1139364.044	13.6232
1139436.623	13.91175
1139507.128	14.2365
1139656.433	14.4358
1139801.591	14.40025
1139872.096	14.05
1139942.601	14.21305
1140013.106	14.6173
1140083.612	14.5712
1140154.117	14.3739
1140224.622	13.776
1140295.127	13.0697
1140365.632	12.6329
1140436.138	11.76115
1140506.643	11.0429
1140579.222	10.77075
1140651.8	11.7177
1140722.306	11.5264
1140792.811	11.32165
1140863.316	11.4966
1140933.821	11.7625
1141004.326	12.2511
1141074.832	12.55005
1141234.505	13.17155
1141307.084	13.43125
1141377.589	13.3099
1141448.094	14.15465
1141518.6	14.20065
1141589.105	13.96015
1141730.115	13.85405
1141800.62	13.9869
1141871.126	14.3651
1141941.631	14.5225
1142012.136	14.7954
1142084.715	15.02495
1142157.294	15.2309
1142227.799	14.5211
1142298.304	15.17
1142368.809	15.56545
1142439.314	15.6126
1142509.82	15.67465
1142580.325	15.59845
1142650.83	15.4688
1142721.335	15.43765
1142791.84	15.41765
1142862.346	15.44285
1143040.682	14.9292
1143111.187	14.7648
1143181.693	14.8168
1143252.198	14.94675
1143322.703	15.14525
1143395.282	15.15225
1143467.861	15.05495
1143538.366	15.05645
1143608.871	14.989
1143679.376	14.83225
1143749.882	14.5016
1143820.387	14.14475
1143890.892	14.04415
1143961.397	14.03255
1144031.902	13.70995
1144102.408	13.4653
1144172.913	13.4718
1144245.492	12.99225
1144318.07	12.8677
1144388.576	12.78775
1144459.081	12.7633
1144529.586	12.85655
1144600.091	12.90125
1144670.596	12.89
1146682.068	12.6689
1146744.279	12.465
1146806.489	12.33385
1146868.7	12.13835
1146930.91	11.98325
1146993.12	11.9143
1147053.257	11.9599
1147113.394	12.0024
1147175.604	11.96525
1147237.815	11.93125
1147300.025	12.04635
1147362.236	12.07945
1147424.446	12.02105
1147486.657	12.04835
1147546.794	11.9345
1147606.93	11.89175
1147669.141	11.86135
1147731.351	11.8405
1147793.562	11.78615
1147855.772	11.615
1147917.983	11.6147
1147978.119	11.57405
1148038.256	11.5605
1148100.467	11.50045
1148162.677	11.4004
1148224.888	11.28165
1148287.098	11.0306
1148349.309	10.68995
1148411.519	10.439
1148471.656	10.2166
1148531.793	11.2148
1148594.003	12.4063
1148656.214	12.3922
1148718.424	12.47295
1148780.634	12.3825
1148842.845	12.09185
1148905.055	11.72865
1148965.192	12.29445
1149025.329	12.3336
1149087.539	12.7647
1149328.087	13.03315
1149390.297	13.81755
1149452.507	14.4217
1149514.718	15.44075
1149576.928	16.8748
1149637.065	18.6593
1149697.202	20.87485
1149759.412	23.287
1149821.623	25.24315
1149883.833	25.1363
1149946.044	24.62285
1150008.254	26.18
1150070.465	26.3581
1150130.602	26.60795
1150190.738	26.52235
1150252.949	26.41085
1150315.159	26.33055
1150377.37	25.34585
1150439.58	24.8804
1150501.791	24.0436
1150564.001	23.3519
1150624.138	22.20375
1150684.275	21.19085
1150746.485	19.8639
1150808.696	18.334
1150870.906	16.19915
1150933.117	13.67045
1150995.327	10.98385
1151057.537	8.80185
1151117.674	8.6537
1151177.811	7.7357
1151240.021	4.51045
1151302.232	3.879
1151364.442	3.06875
1151426.653	2.8995
1151488.863	3.015
1151549	2.9764
1151609.137	2.9324
1151671.347	2.96315
1151733.558	3.0127
1151795.768	3.0272
1151857.979	3.0441
1151920.189	3.06075
1151982.4	2.9795
1152102.673	2.7097
1152258.199	2.67745
1152318.336	2.6869
1152380.547	2.7169
1152442.757	2.8007
1152504.968	3.13375
1152567.178	3.5377
1152629.388	3.68585
1152691.599	3.9839
1152751.736	4.4852
1152811.873	4.80465
1152874.083	5.12205
1152936.293	5.64595
1152998.504	5.99875
1153060.714	6.1449
1153278.451	6.2082
1153338.588	6.29125
1153398.725	6.3789
1153456.788	6.56735
1153514.851	6.85115
1153572.914	7.20735
1153633.051	7.76695
1153693.187	8.0271
1153751.251	8.28985
1153809.314	8.3589
1153867.377	8.29945
1153927.514	8.1875
1153987.65	8.28835
1154045.713	8.27295
1154103.776	8.0195
1154163.913	7.86635
1154224.05	7.5785
1154282.113	7.2081
1154340.176	7.0479
1154398.239	7.0888
1154576.576	7.18615
1154634.639	7.3233
1154694.776	7.47245
1154754.913	7.51885
1154812.976	7.52435
1154871.039	7.44795
1154929.102	7.14795
1154989.239	7.08405
1155049.376	7.0138
1155294.07	7.0918
1155352.133	7.0673
1155410.196	7.0386
1155468.259	6.98965
1155528.396	6.8513
1155588.533	6.7261
1155646.596	6.8515
1155704.659	6.857
1155764.796	6.90365
1155824.933	6.91925
1155882.996	6.9038
1155941.059	6.9011
1155999.122	6.834
1156059.259	6.76605
1156119.396	6.7751
1156177.459	6.83665
1156235.522	6.7726
1156295.659	6.80675
1156355.795	6.78355
1156413.858	6.8714
1156471.922	6.9182
1156529.985	6.87095
1156590.121	7.77895
1156650.258	8.8817
1156708.321	8.99825
1156766.384	9.69585
1156824.447	9.53145
1156944.721	10.2846
1157002.784	11.6112
1157060.847	12.26525
1157120.984	12.83755
1157181.121	14.0781
1157293.1	13.91725
1157353.236	13.73585
1157413.373	13.4995
1157471.436	13.17915
1157529.499	12.99255
1157589.636	12.7062
1157649.773	12.57365
1157707.836	12.33885
1157765.899	12.3806
1157823.962	12.3233
1157884.099	11.36625
1157944.236	10.28225
1158002.299	10.2814
1158108.057	9.90345
1158168.193	10.39935
1158226.257	9.91065
1158284.32	8.68925
1158344.456	8.0279
1158545.604	7.62045
1158603.667	6.426
1158661.73	6.9619
1158721.867	7.26
1158881.54	7.2475
1158939.603	7.4312
1158997.666	7.6288
1159057.803	8.26385
1159117.94	8.53495
1159176.003	8.5416
1159234.066	8.1965
1159292.129	7.99815
1159416.55	7.68175
1159474.613	7.70015
1159623.918	7.88485
1159681.981	7.8958
1159800.181	7.46185
1159860.318	7.3437
1159918.381	7.5551
1159976.444	7.5414
1160036.581	7.79415
1160096.718	7.56415
1160200.402	7.0465
1160260.539	6.74765
1160320.676	6.74095
1160378.739	7.0159
1160436.802	7.3634
1160494.865	7.96665
1160555.002	7.81705
1160687.717	7.86215
1160747.854	7.98385
1160805.917	8.0084
1160863.98	8.01585
1160924.117	8.10155
1160984.254	8.16965
1161129.412	8.3528
1161187.475	8.83735
1161247.611	9.13155
1161307.748	9.17185
1161365.811	9.44205
1161423.874	9.4128
1161484.011	9.88695
1161544.148	10.3857
1161602.211	11.1524
1161660.274	11.74145
1161718.337	11.78185
1161778.474	11.7433
1161838.611	11.12555
1161896.674	11.6482
1161954.737	12.2128
1162014.874	12.67435
1162075.011	13.27835
1162133.074	13.8255
1162191.137	14.1272
1162249.2	14.30945
1162309.337	14.2742
1162369.474	14.22785
